t,i,num_sampled,num_new_elements,total_sample_size
10,24,3,1,38
10,25,3,1,39
11,1,4,4,4
11,2,2,1,5
11,3,1,0,5
11,4,3,1,6
11,5,3,2,8
11,6,1,0,8
11,7,3,1,9
11,8,3,1,10
11,9,3,2,12
11,10,6,5,17
11,11,4,3,20
11,12,4,2,22
11,13,2,1,23
11,14,4,3,26
11,15,4,1,27
11,16,3,1,28
11,17,4,2,30
11,18,5,4,34
11,19,2,1,35
11,20,2,0,35
11,21,5,1,36
11,22,6,3,39
11,23,3,1,40
11,24,2,1,41
11,25,7,3,44
12,1,2,2,2
12,2,6,5,7
12,3,3,2,9
12,4,3,2,11
12,5,1,0,11
12,6,5,4,15
12,7,3,2,17
12,8,2,1,18
12,9,2,0,18
12,10,3,2,20
12,11,4,2,22
12,12,2,1,23
12,13,4,2,25
12,14,5,1,26
12,15,2,0,26
12,16,4,0,26
12,17,4,2,28
12,18,7,4,32
12,19,4,1,33
12,20,3,1,34
12,21,6,1,35
12,22,3,0,35
12,23,5,1,36
12,24,2,1,37
12,25,1,0,37
13,1,3,3,3
13,2,3,2,5
13,3,2,0,5
13,4,3,2,7
13,5,2,1,8
13,6,4,3,11
13,7,4,3,14
13,8,3,2,16
13,9,5,2,18
13,10,4,3,21
13,11,3,1,22
13,12,3,1,23
13,13,4,3,26
13,14,6,2,28
13,15,3,1,29
13,16,5,1,30
13,17,4,2,32
13,18,4,2,34
13,19,7,3,37
13,20,5,2,39
13,21,2,1,40
13,22,4,1,41
13,23,3,2,43
13,24,5,1,44
13,25,5,2,46
14,1,5,5,5
14,2,5,4,9
14,3,6,5,14
14,4,4,2,16
14,5,4,3,19
14,6,1,0,19
14,7,3,1,20
14,8,5,4,24
14,9,4,3,27
14,10,6,2,29
14,11,3,0,29
14,12,5,3,32
14,13,5,2,34
14,14,3,1,35
14,15,4,3,38
14,16,6,4,42
14,17,2,0,42
14,18,3,2,44
14,19,5,1,45
14,20,2,0,45
14,21,6,2,47
14,22,4,1,48
14,23,5,3,51
14,24,3,1,52
14,25,8,4,56
15,1,2,2,2
15,2,3,2,4
15,3,6,4,8
15,4,2,1,9
15,5,5,2,11
15,6,4,3,14
15,7,5,4,18
15,8,5,3,21
15,9,2,1,22
15,10,1,0,22
15,11,2,0,22
15,12,4,2,24
15,13,1,0,24
15,14,4,3,27
15,15,3,1,28
15,16,3,1,29
15,17,3,1,30
15,18,5,0,30
15,19,2,1,31
15,20,2,0,31
15,21,4,2,33
15,22,7,4,37
15,23,4,0,37
15,24,4,0,37
15,25,7,3,40
16,1,1,1,1
16,2,2,1,2
16,3,6,5,7
16,4,2,0,7
16,5,2,1,8
16,6,2,0,8
16,7,2,1,9
16,8,4,3,12
16,9,3,2,14
16,10,5,1,15
16,11,1,0,15
16,12,1,0,15
16,13,3,1,16
16,14,1,0,16
16,15,4,3,19
16,16,3,1,20
16,17,3,2,22
16,18,3,2,24
16,19,4,2,26
16,20,5,3,29
16,21,4,3,32
16,22,6,3,35
16,23,2,1,36
16,24,4,0,36
16,25,7,2,38
17,1,4,4,4
17,2,1,0,4
17,3,5,3,7
17,4,2,1,8
17,5,1,0,8
17,6,3,2,10
17,7,4,2,12
17,8,1,0,12
17,9,2,1,13
17,10,3,2,15
17,11,3,1,16
17,12,2,0,16
17,13,2,1,17
17,14,2,1,18
17,15,5,4,22
17,16,4,0,22
17,17,2,0,22
17,18,1,0,22
17,19,3,2,24
17,20,4,1,25
17,21,3,1,26
17,22,6,3,29
17,23,1,0,29
17,24,2,0,29
17,25,2,0,29
18,1,2,2,2
18,2,1,0,2
18,3,2,1,3
18,4,3,2,5
18,5,4,3,8
18,6,6,5,13
18,7,3,2,15
18,8,3,2,17
18,9,4,2,19
18,10,3,1,20
18,11,3,1,21
18,12,4,3,24
18,13,2,0,24
18,14,4,1,25
18,15,1,0,25
18,16,4,2,27
18,17,6,5,32
18,18,5,3,35
18,19,5,2,37
18,20,5,3,40
18,21,6,2,42
18,22,7,3,45
18,23,2,0,45
18,24,4,2,47
18,25,8,4,51
19,1,2,2,2
19,2,3,2,4
19,3,4,3,7
19,4,2,1,8
19,5,2,1,9
19,6,4,3,12
19,7,4,3,15
19,8,8,6,21
19,9,1,0,21
19,10,5,4,25
19,11,2,1,26
19,12,2,1,27
19,13,2,1,28
19,14,2,1,29
19,15,4,1,30
19,16,2,0,30
19,17,6,2,32
19,18,4,2,34
19,19,4,2,36
19,20,4,1,37
19,21,2,0,37
19,22,6,1,38
19,23,9,4,42
19,24,4,2,44
19,25,6,4,48
20,1,2,2,2
20,2,2,1,3
20,3,4,3,6
20,4,1,0,6
20,5,2,1,7
20,6,2,1,8
20,7,3,1,9
20,8,3,1,10
20,9,8,7,17
20,10,3,2,19
20,11,4,2,21
20,12,7,4,25
20,13,7,3,28
20,14,6,4,32
20,15,5,2,34
20,16,6,2,36
20,17,4,1,37
20,18,6,3,40
20,19,4,2,42
20,20,4,0,42
20,21,5,0,42
20,22,4,1,43
20,23,5,1,44
20,24,4,1,45
20,25,7,3,48
21,1,4,4,4
21,2,3,2,6
21,3,3,2,8
21,4,4,2,10
21,5,2,1,11
21,6,1,0,11
21,7,4,2,13
21,8,2,1,14
21,9,3,1,15
21,10,3,1,16
21,11,3,2,18
21,12,2,1,19
21,13,3,1,20
21,14,5,4,24
21,15,4,2,26
21,16,6,3,29
21,17,4,2,31
21,18,4,3,34
21,19,4,1,35
21,20,3,1,36
21,21,8,4,40
21,22,4,1,41
21,23,7,4,45
21,24,8,3,48
21,25,4,0,48
22,1,5,5,5
22,2,3,2,7
22,3,2,1,8
22,4,1,0,8
22,5,4,3,11
22,6,7,5,16
22,7,3,2,18
22,8,4,2,20
22,9,4,3,23
22,10,3,2,25
22,11,7,4,29
22,12,4,3,32
22,13,5,2,34
22,14,4,2,36
22,15,6,4,40
22,16,8,3,43
22,17,3,0,43
22,18,3,2,45
22,19,3,2,47
22,20,3,2,49
22,21,4,1,50
22,22,4,1,51
22,23,3,1,52
22,24,7,2,54
22,25,2,0,54
23,1,5,5,5
23,2,1,0,5
23,3,5,4,9
23,4,2,1,10
23,5,3,2,12
23,6,6,5,17
23,7,2,1,18
23,8,4,3,21
23,9,4,1,22
23,10,2,0,22
23,11,5,3,25
23,12,3,2,27
23,13,1,0,27
23,14,4,1,28
23,15,2,1,29
23,16,4,3,32
23,17,2,1,33
23,18,2,0,33
23,19,5,2,35
23,20,4,3,38
23,21,4,2,40
23,22,5,2,42
23,23,6,3,45
23,24,4,2,47
23,25,2,0,47
24,1,5,5,5
24,2,2,1,6
24,3,4,3,9
24,4,2,1,10
24,5,5,4,14
24,6,5,4,18
24,7,2,1,19
24,8,2,0,19
24,9,5,4,23
24,10,3,0,23
24,11,5,3,26
24,12,5,2,28
24,13,3,2,30
24,14,3,2,32
24,15,10,7,39
24,16,5,3,42
24,17,6,4,46
24,18,7,1,47
24,19,8,3,50
24,20,5,0,50
24,21,4,3,53
24,22,5,1,54
24,23,4,1,55
24,24,4,1,56
24,25,6,4,60
25,1,7,7,7
25,2,5,4,11
25,3,4,3,14
25,4,4,3,17
25,5,4,2,19
25,6,3,1,20
25,7,4,3,23
25,8,2,0,23
25,9,6,5,28
25,10,6,3,31
25,11,4,3,34
25,12,4,2,36
25,13,4,2,38
25,14,9,6,44
25,15,5,1,45
25,16,5,4,49
25,17,3,2,51
25,18,4,2,53
25,19,5,2,55
25,20,3,1,56
25,21,5,4,60
25,22,7,3,63
25,23,7,2,65
25,24,4,2,67
25,25,5,2,69
26,1,4,4,4
26,2,7,5,9
26,3,7,6,15
26,4,4,0,15
26,5,2,0,15
26,6,9,4,19
26,7,7,5,24
26,8,3,2,26
26,9,6,5,31
26,10,3,1,32
26,11,5,3,35
26,12,7,4,39
26,13,5,4,43
26,14,5,3,46
26,15,5,3,49
26,16,1,0,49
26,17,6,3,52
26,18,5,2,54
26,19,4,2,56
26,20,7,2,58
26,21,4,0,58
26,22,5,1,59
26,23,3,2,61
26,24,9,4,65
26,25,9,7,72
27,1,4,4,4
27,2,6,5,9
27,3,3,2,11
27,4,3,2,13
27,5,6,5,18
27,6,5,3,21
27,7,3,1,22
27,8,2,0,22
27,9,1,0,22
27,10,8,4,26
27,11,6,3,29
27,12,3,0,29
27,13,5,1,30
27,14,4,2,32
27,15,8,2,34
27,16,5,3,37
27,17,10,6,43
27,18,4,3,46
27,19,5,1,47
27,20,10,4,51
27,21,5,4,55
27,22,6,2,57
27,23,8,2,59
27,24,10,1,60
27,25,6,3,63
28,1,7,7,7
28,2,4,3,10
28,3,2,1,11
28,4,4,2,13
28,5,6,5,18
28,6,6,5,23
28,7,6,5,28
28,8,3,1,29
28,9,4,2,31
28,10,4,3,34
28,11,2,0,34
28,12,7,4,38
28,13,8,4,42
28,14,3,0,42
28,15,5,2,44
28,16,7,6,50
28,17,7,5,55
28,18,3,1,56
28,19,9,4,60
28,20,6,4,64
28,21,5,2,66
28,22,5,2,68
28,23,3,1,69
28,24,8,4,73
28,25,6,3,76
29,1,4,4,4
29,2,6,4,8
29,3,7,4,12
29,4,2,1,13
29,5,4,3,16
29,6,4,1,17
29,7,4,3,20
29,8,2,1,21
29,9,5,4,25
29,10,3,1,26
29,11,4,1,27
29,12,4,1,28
29,13,2,1,29
29,14,8,4,33
29,15,6,4,37
29,16,5,3,40
29,17,5,2,42
29,18,6,3,45
29,19,4,3,48
29,20,4,3,51
29,21,8,3,54
29,22,3,1,55
29,23,7,1,56
29,24,7,2,58
29,25,10,4,62
30,1,6,6,6
30,2,3,2,8
30,3,7,5,13
30,4,5,3,16
30,5,3,2,18
30,6,3,2,20
30,7,3,2,22
30,8,5,4,26
30,9,3,2,28
30,10,4,1,29
30,11,2,1,30
30,12,3,1,31
30,13,7,5,36
30,14,2,0,36
30,15,3,1,37
30,16,2,0,37
30,17,5,2,39
30,18,3,2,41
30,19,5,2,43
30,20,5,2,45
30,21,5,2,47
30,22,5,1,48
30,23,5,2,50
30,24,7,4,54
30,25,4,1,55
31,1,4,4,4
31,2,5,4,8
31,3,3,2,10
31,4,4,3,13
31,5,4,3,16
31,6,3,2,18
31,7,4,3,21
31,8,4,3,24
31,9,3,2,26
31,10,7,4,30
31,11,2,1,31
31,12,5,2,33
31,13,5,3,36
31,14,10,5,41
31,15,4,0,41
31,16,6,2,43
31,17,6,3,46
31,18,4,2,48
31,19,7,1,49
31,20,4,2,51
31,21,8,4,55
31,22,9,5,60
31,23,4,1,61
31,24,4,1,62
31,25,9,6,68
32,1,8,8,8
32,2,1,0,8
32,3,4,3,11
32,4,3,2,13
32,5,2,0,13
32,6,2,1,14
32,7,4,1,15
32,8,5,4,19
32,9,2,0,19
32,10,5,2,21
32,11,6,5,26
32,12,7,6,32
32,13,5,4,36
32,14,5,1,37
32,15,6,2,39
32,16,5,2,41
32,17,6,3,44
32,18,7,4,48
32,19,6,1,49
32,20,5,1,50
32,21,4,2,52
32,22,3,1,53
32,23,4,1,54
32,24,7,0,54
32,25,8,4,58
33,1,5,5,5
33,2,7,6,11
33,3,3,1,12
33,4,4,2,14
33,5,3,1,15
33,6,1,0,15
33,7,6,3,18
33,8,4,3,21
33,9,4,3,24
33,10,4,2,26
33,11,3,1,27
33,12,5,3,30
33,13,6,5,35
33,14,6,3,38
33,15,7,3,41
33,16,6,5,46
33,17,5,0,46
33,18,7,1,47
33,19,2,0,47
33,20,5,1,48
33,21,6,2,50
33,22,4,1,51
33,23,6,2,53
33,24,8,3,56
33,25,6,3,59
34,1,6,6,6
34,2,2,1,7
34,3,5,4,11
34,4,4,3,14
34,5,3,2,16
34,6,2,1,17
34,7,3,2,19
34,8,3,0,19
34,9,6,5,24
34,10,5,4,28
34,11,5,2,30
34,12,5,3,33
34,13,2,1,34
34,14,6,4,38
34,15,5,3,41
34,16,3,0,41
34,17,2,1,42
34,18,7,3,45
34,19,1,0,45
34,20,8,3,48
34,21,5,3,51
34,22,4,1,52
34,23,5,3,55
34,24,2,0,55
34,25,3,0,55
35,1,6,6,6
35,2,4,3,9
35,3,7,5,14
35,4,3,2,16
35,5,5,4,20
35,6,4,3,23
35,7,1,0,23
35,8,2,0,23
35,9,5,2,25
35,10,2,1,26
35,11,6,4,30
35,12,5,2,32
35,13,5,2,34
35,14,6,4,38
35,15,2,1,39
35,16,7,4,43
35,17,7,5,48
35,18,4,1,49
35,19,4,3,52
35,20,5,2,54
35,21,5,1,55
35,22,4,1,56
35,23,5,1,57
35,24,5,3,60
35,25,6,4,64
36,1,1,1,1
36,2,2,1,2
36,3,4,3,5
36,4,3,2,7
36,5,3,2,9
36,6,3,2,11
36,7,7,5,16
36,8,4,3,19
36,9,2,0,19
36,10,2,1,20
36,11,5,4,24
36,12,5,2,26
36,13,4,2,28
36,14,6,3,31
36,15,2,0,31
36,16,5,3,34
36,17,2,1,35
36,18,4,3,38
36,19,3,1,39
36,20,4,2,41
36,21,3,2,43
36,22,1,0,43
36,23,6,3,46
36,24,2,0,46
36,25,3,0,46
37,1,4,4,4
37,2,4,2,6
37,3,3,2,8
37,4,5,4,12
37,5,6,5,17
37,6,6,3,20
37,7,7,5,25
37,8,5,3,28
37,9,9,5,33
37,10,3,1,34
37,11,7,4,38
37,12,7,1,39
37,13,9,7,46
37,14,6,4,50
37,15,5,3,53
37,16,8,3,56
37,17,6,3,59
37,18,6,3,62
37,19,4,2,64
37,20,6,1,65
37,21,7,3,68
37,22,4,1,69
37,23,7,1,70
37,24,9,4,74
37,25,9,2,76
38,1,5,5,5
38,2,5,4,9
38,3,3,2,11
38,4,3,1,12
38,5,2,0,12
38,6,5,4,16
38,7,2,1,17
38,8,5,2,19
38,9,8,3,22
38,10,5,4,26
38,11,2,0,26
38,12,1,0,26
38,13,7,4,30
38,14,8,6,36
38,15,4,2,38
38,16,7,4,42
38,17,5,4,46
38,18,7,2,48
38,19,7,5,53
38,20,6,2,55
38,21,8,4,59
38,22,4,2,61
38,23,8,4,65
38,24,5,2,67
38,25,6,1,68
39,1,2,2,2
39,2,7,6,8
39,3,3,2,10
39,4,3,2,12
39,5,4,3,15
39,6,3,2,17
39,7,4,3,20
39,8,3,1,21
39,9,5,3,24
39,10,8,7,31
39,11,8,6,37
39,12,2,1,38
39,13,6,5,43
39,14,3,2,45
39,15,2,1,46
39,16,3,1,47
39,17,10,5,52
39,18,7,3,55
39,19,5,2,57
39,20,7,1,58
39,21,3,1,59
39,22,8,3,62
39,23,4,2,64
39,24,7,3,67
39,25,7,3,70
40,1,3,3,3
40,2,8,7,10
40,3,6,5,15
40,4,6,5,20
40,5,5,4,24
40,6,4,3,27
40,7,5,2,29
40,8,9,6,35
40,9,2,1,36
40,10,5,2,38
40,11,7,2,40
40,12,5,3,43
40,13,5,3,46
40,14,4,1,47
40,15,8,5,52
40,16,5,1,53
40,17,9,6,59
40,18,10,2,61
40,19,4,2,63
40,20,4,3,66
40,21,7,2,68
40,22,3,0,68
40,23,8,3,71
40,24,10,2,73
40,25,5,3,76
41,1,2,2,2
41,2,5,4,6
41,3,7,6,12
41,4,5,4,16
41,5,3,1,17
41,6,4,1,18
41,7,7,5,23
41,8,4,2,25
41,9,3,2,27
41,10,6,3,30
41,11,6,4,34
41,12,7,4,38
41,13,7,4,42
41,14,4,2,44
41,15,4,2,46
41,16,8,6,52
41,17,8,4,56
41,18,7,5,61
41,19,2,1,62
41,20,6,5,67
41,21,5,2,69
41,22,8,5,74
41,23,7,2,76
41,24,7,2,78
41,25,6,3,81
42,1,3,3,3
42,2,6,5,8
42,3,6,5,13
42,4,2,1,14
42,5,5,3,17
42,6,4,3,20
42,7,6,5,25
42,8,9,5,30
42,9,2,1,31
42,10,6,3,34
42,11,4,3,37
42,12,4,1,38
42,13,3,2,40
42,14,9,7,47
42,15,7,4,51
42,16,5,3,54
42,17,6,2,56
42,18,5,2,58
42,19,3,2,60
42,20,5,0,60
42,21,5,1,61
42,22,4,2,63
42,23,6,4,67
42,24,5,2,69
42,25,9,4,73
43,1,7,7,7
43,2,6,5,12
43,3,1,0,12
43,4,3,2,14
43,5,6,5,19
43,6,4,3,22
43,7,4,3,25
43,8,4,1,26
43,9,7,5,31
43,10,7,5,36
43,11,4,1,37
43,12,6,5,42
43,13,2,0,42
43,14,4,2,44
43,15,4,3,47
43,16,4,2,49
43,17,4,1,50
43,18,8,4,54
43,19,6,4,58
43,20,6,2,60
43,21,6,3,63
43,22,6,1,64
43,23,2,1,65
43,24,7,2,67
43,25,5,3,70
44,1,6,6,6
44,2,4,2,8
44,3,6,5,13
44,4,4,3,16
44,5,2,1,17
44,6,2,0,17
44,7,3,2,19
44,8,3,1,20
44,9,3,2,22
44,10,4,2,24
44,11,6,5,29
44,12,2,1,30
44,13,4,2,32
44,14,5,2,34
44,15,4,2,36
44,16,4,2,38
44,17,8,5,43
44,18,6,3,46
44,19,4,1,47
44,20,6,3,50
44,21,4,2,52
44,22,5,1,53
44,23,6,2,55
44,24,5,0,55
44,25,3,1,56
45,1,3,3,3
45,2,1,0,3
45,3,4,2,5
45,4,7,6,11
45,5,6,5,16
45,6,2,1,17
45,7,1,0,17
45,8,2,1,18
45,9,3,1,19
45,10,5,3,22
45,11,4,3,25
45,12,2,0,25
45,13,1,0,25
45,14,2,0,25
45,15,2,1,26
45,16,6,5,31
45,17,7,2,33
45,18,10,2,35
45,19,3,2,37
45,20,3,1,38
45,21,7,4,42
45,22,3,0,42
45,23,4,2,44
45,24,7,4,48
45,25,6,3,51
46,1,2,2,2
46,2,2,1,3
46,3,6,5,8
46,4,4,3,11
46,5,2,1,12
46,6,6,5,17
46,7,5,4,21
46,8,2,1,22
46,9,3,2,24
46,10,7,4,28
46,11,3,2,30
46,12,8,6,36
46,13,7,5,41
46,14,8,6,47
46,15,4,2,49
46,16,5,3,52
46,17,5,3,55
46,18,6,2,57
46,19,4,2,59
46,20,5,3,62
46,21,7,2,64
46,22,2,0,64
46,23,4,3,67
46,24,4,2,69
46,25,4,2,71
47,1,4,4,4
47,2,3,2,6
47,3,4,3,9
47,4,7,6,15
47,5,5,4,19
47,6,6,4,23
47,7,9,7,30
47,8,7,5,35
47,9,6,3,38
47,10,2,1,39
47,11,4,3,42
47,12,7,4,46
47,13,6,4,50
47,14,9,5,55
47,15,7,4,59
47,16,10,7,66
47,17,10,4,70
47,18,6,2,72
47,19,12,5,77
47,20,2,0,77
47,21,5,3,80
47,22,5,3,83
47,23,8,6,89
47,24,2,0,89
47,25,6,2,91
48,1,7,7,7
48,2,5,4,11
48,3,6,5,16
48,4,6,5,21
48,5,5,4,25
48,6,5,4,29
48,7,6,4,33
48,8,9,6,39
48,9,6,5,44
48,10,12,8,52
48,11,5,2,54
48,12,7,3,57
48,13,3,2,59
48,14,7,5,64
48,15,10,7,71
48,16,11,4,75
48,17,6,4,79
48,18,12,4,83
48,19,6,2,85
48,20,9,6,91
48,21,10,6,97
48,22,8,5,102
48,23,4,2,104
48,24,9,5,109
48,25,8,4,113
49,1,10,10,10
49,2,5,3,13
49,3,7,6,19
49,4,5,4,23
49,5,4,0,23
49,6,5,4,27
49,7,2,1,28
49,8,7,6,34
49,9,6,5,39
49,10,7,4,43
49,11,4,1,44
49,12,7,4,48
49,13,5,3,51
49,14,5,3,54
49,15,10,2,56
49,16,9,4,60
49,17,8,3,63
49,18,7,4,67
49,19,6,1,68
49,20,7,4,72
49,21,8,5,77
49,22,7,4,81
49,23,5,3,84
49,24,8,4,88
49,25,15,6,94
50,1,5,5,5
50,2,5,4,9
50,3,5,4,13
50,4,8,6,19
50,5,5,3,22
50,6,4,2,24
50,7,4,2,26
50,8,3,1,27
50,9,6,4,31
50,10,4,2,33
50,11,6,4,37
50,12,4,2,39
50,13,7,4,43
50,14,6,4,47
50,15,10,9,56
50,16,6,3,59
50,17,5,4,63
50,18,8,5,68
50,19,9,5,73
50,20,6,2,75
50,21,10,5,80
50,22,11,3,83
50,23,5,3,86
50,24,9,5,91
50,25,7,1,92
