t,i,num_sampled,num_new_elements,total_sample_size
9,16,27,20,231
9,17,24,13,244
9,18,27,17,261
9,19,25,13,274
9,20,23,13,287
9,21,29,18,305
9,22,28,17,322
9,23,37,27,349
9,24,29,22,371
9,25,27,16,387
10,1,13,13,13
10,2,22,21,34
10,3,23,20,54
10,4,26,20,74
10,5,18,14,88
10,6,22,18,106
10,7,16,14,120
10,8,11,9,129
10,9,22,16,145
10,10,18,13,158
10,11,29,23,181
10,12,25,20,201
10,13,26,19,220
10,14,21,13,233
10,15,22,15,248
10,16,30,24,272
10,17,29,15,287
10,18,31,23,310
10,19,32,21,331
10,20,26,18,349
10,21,30,22,371
10,22,28,17,388
10,23,45,25,413
10,24,32,18,431
10,25,27,16,447
11,1,10,10,10
11,2,21,20,30
11,3,15,14,44
11,4,22,19,63
11,5,20,15,78
11,6,17,16,94
11,7,15,12,106
11,8,19,12,118
11,9,18,13,131
11,10,21,19,150
11,11,25,19,169
11,12,17,14,183
11,13,24,16,199
11,14,19,13,212
11,15,24,15,227
11,16,27,19,246
11,17,19,15,261
11,18,30,17,278
11,19,26,17,295
11,20,28,24,319
11,21,28,13,332
11,22,29,22,354
11,23,28,19,373
11,24,25,18,391
11,25,30,17,408
12,1,16,16,16
12,2,20,19,35
12,3,15,13,48
12,4,16,14,62
12,5,14,12,74
12,6,18,15,89
12,7,19,13,102
12,8,21,19,121
12,9,19,17,138
12,10,13,11,149
12,11,27,20,169
12,12,21,17,186
12,13,21,12,198
12,14,27,19,217
12,15,24,13,230
12,16,19,13,243
12,17,26,20,263
12,18,20,16,279
12,19,27,19,298
12,20,27,21,319
12,21,31,22,341
12,22,35,21,362
12,23,29,16,378
12,24,36,21,399
12,25,27,19,418
13,1,15,15,15
13,2,13,12,27
13,3,17,16,43
13,4,18,16,59
13,5,12,11,70
13,6,15,14,84
13,7,17,16,100
13,8,20,13,113
13,9,21,18,131
13,10,19,16,147
13,11,23,16,163
13,12,21,16,179
13,13,19,15,194
13,14,21,17,211
13,15,25,20,231
13,16,23,15,246
13,17,29,23,269
13,18,21,14,283
13,19,27,21,304
13,20,29,19,323
13,21,37,26,349
13,22,20,16,365
13,23,33,25,390
13,24,30,18,408
13,25,28,17,425
14,1,13,13,13
14,2,17,16,29
14,3,21,19,48
14,4,25,23,71
14,5,25,22,93
14,6,22,17,110
14,7,25,21,131
14,8,17,14,145
14,9,13,12,157
14,10,26,21,178
14,11,27,19,197
14,12,22,18,215
14,13,29,21,236
14,14,31,25,261
14,15,21,17,278
14,16,33,28,306
14,17,28,20,326
14,18,29,22,348
14,19,31,20,368
14,20,25,13,381
14,21,32,20,401
14,22,31,17,418
14,23,36,23,441
14,24,36,25,466
14,25,34,22,488
15,1,17,17,17
15,2,20,19,36
15,3,23,20,56
15,4,16,15,71
15,5,17,16,87
15,6,19,18,105
15,7,25,18,123
15,8,23,18,141
15,9,21,13,154
15,10,17,14,168
15,11,22,15,183
15,12,21,18,201
15,13,23,12,213
15,14,29,26,239
15,15,28,20,259
15,16,27,18,277
15,17,29,23,300
15,18,31,22,322
15,19,29,19,341
15,20,26,15,356
15,21,33,21,377
15,22,30,19,396
15,23,35,19,415
15,24,29,18,433
15,25,31,21,454
16,1,14,14,14
16,2,16,14,28
16,3,18,16,44
16,4,20,18,62
16,5,19,17,79
16,6,26,24,103
16,7,24,21,124
16,8,18,17,141
16,9,24,16,157
16,10,22,15,172
16,11,22,19,191
16,12,26,23,214
16,13,26,21,235
16,14,34,27,262
16,15,26,20,282
16,16,30,22,304
16,17,31,22,326
16,18,28,21,347
16,19,26,19,366
16,20,27,20,386
16,21,33,24,410
16,22,34,24,434
16,23,35,21,455
16,24,40,26,481
16,25,36,31,512
17,1,23,23,23
17,2,26,24,47
17,3,23,20,67
17,4,23,20,87
17,5,23,20,107
17,6,20,14,121
17,7,23,18,139
17,8,22,19,158
17,9,23,19,177
17,10,27,22,199
17,11,35,23,222
17,12,36,27,249
17,13,24,18,267
17,14,27,19,286
17,15,29,23,309
17,16,34,26,335
17,17,29,16,351
17,18,25,18,369
17,19,36,28,397
17,20,34,24,421
17,21,32,14,435
17,22,33,20,455
17,23,33,24,479
17,24,39,21,500
17,25,29,19,519
18,1,19,19,19
18,2,17,16,35
18,3,23,22,57
18,4,17,16,73
18,5,17,15,88
18,6,19,13,101
18,7,27,23,124
18,8,29,24,148
18,9,24,21,169
18,10,23,20,189
18,11,17,10,199
18,12,20,15,214
18,13,34,29,243
18,14,24,16,259
18,15,32,21,280
18,16,23,17,297
18,17,28,24,321
18,18,25,19,340
18,19,33,27,367
18,20,34,25,392
18,21,36,28,420
18,22,37,24,444
18,23,31,15,459
18,24,33,21,480
18,25,35,28,508
19,1,16,16,16
19,2,23,21,37
19,3,29,26,63
19,4,23,20,83
19,5,20,18,101
19,6,24,20,121
19,7,20,18,139
19,8,23,18,157
19,9,27,23,180
19,10,23,13,193
19,11,25,22,215
19,12,28,19,234
19,13,29,21,255
19,14,25,20,275
19,15,30,26,301
19,16,27,18,319
19,17,31,24,343
19,18,28,18,361
19,19,36,23,384
19,20,37,25,409
19,21,36,23,432
19,22,37,26,458
19,23,38,27,485
19,24,38,28,513
19,25,38,20,533
20,1,12,12,12
20,2,17,14,26
20,3,23,21,47
20,4,24,20,67
20,5,23,21,88
20,6,24,18,106
20,7,33,30,136
20,8,29,27,163
20,9,27,22,185
20,10,18,17,202
20,11,27,24,226
20,12,27,21,247
20,13,28,24,271
20,14,26,17,288
20,15,34,26,314
20,16,30,22,336
20,17,31,21,357
20,18,37,22,379
20,19,23,18,397
20,20,37,29,426
20,21,34,25,451
20,22,36,24,475
20,23,36,23,498
20,24,34,21,519
20,25,40,28,547
21,1,14,14,14
21,2,21,19,33
21,3,20,18,51
21,4,15,13,64
21,5,20,19,83
21,6,19,16,99
21,7,32,27,126
21,8,27,23,149
21,9,20,15,164
21,10,27,19,183
21,11,23,17,200
21,12,39,27,227
21,13,36,26,253
21,14,26,20,273
21,15,33,27,300
21,16,35,25,325
21,17,36,25,350
21,18,38,27,377
21,19,35,25,402
21,20,31,20,422
21,21,30,25,447
21,22,36,25,472
21,23,40,28,500
21,24,33,21,521
21,25,43,26,547
22,1,25,25,25
22,2,19,18,43
22,3,17,15,58
22,4,26,23,81
22,5,25,20,101
22,6,28,24,125
22,7,19,17,142
22,8,31,27,169
22,9,21,17,186
22,10,31,26,212
22,11,26,19,231
22,12,29,24,255
22,13,30,22,277
22,14,31,25,302
22,15,25,19,321
22,16,36,28,349
22,17,34,21,370
22,18,37,28,398
22,19,31,21,419
22,20,39,30,449
22,21,38,31,480
22,22,32,20,500
22,23,42,27,527
22,24,36,25,552
22,25,44,28,580
23,1,19,19,19
23,2,17,16,35
23,3,19,18,53
23,4,20,18,71
23,5,31,27,98
23,6,28,24,122
23,7,28,23,145
23,8,26,22,167
23,9,30,24,191
23,10,20,16,207
23,11,33,27,234
23,12,30,24,258
23,13,34,27,285
23,14,37,31,316
23,15,29,19,335
23,16,31,25,360
23,17,28,19,379
23,18,31,22,401
23,19,40,33,434
23,20,35,24,458
23,21,31,20,478
23,22,36,18,496
23,23,40,27,523
23,24,38,26,549
23,25,40,26,575
24,1,15,15,15
24,2,15,14,29
24,3,15,14,43
24,4,20,19,62
24,5,28,24,86
24,6,28,25,111
24,7,23,20,131
24,8,22,19,150
24,9,18,16,166
24,10,27,21,187
24,11,18,13,200
24,12,28,22,222
24,13,23,17,239
24,14,23,19,258
24,15,26,16,274
24,16,22,17,291
24,17,30,22,313
24,18,24,18,331
24,19,39,31,362
24,20,34,21,383
24,21,21,14,397
24,22,35,23,420
24,23,34,16,436
24,24,35,21,457
24,25,37,23,480
25,1,17,17,17
25,2,18,16,33
25,3,20,16,49
25,4,21,19,68
25,5,27,24,92
25,6,17,15,107
25,7,21,18,125
25,8,22,18,143
25,9,20,15,158
25,10,27,24,182
25,11,28,21,203
25,12,23,15,218
25,13,26,22,240
25,14,31,23,263
25,15,32,22,285
25,16,30,17,302
25,17,34,27,329
25,18,34,20,349
25,19,31,21,370
25,20,32,19,389
25,21,34,18,407
25,22,34,22,429
25,23,34,26,455
25,24,32,23,478
25,25,41,31,509
26,1,21,21,21
26,2,29,28,49
26,3,26,25,74
26,4,23,22,96
26,5,36,31,127
26,6,35,32,159
26,7,28,23,182
26,8,24,20,202
26,9,36,30,232
26,10,32,26,258
26,11,29,25,283
26,12,31,27,310
26,13,34,25,335
26,14,36,25,360
26,15,40,29,389
26,16,34,27,416
26,17,42,28,444
26,18,40,25,469
26,19,35,25,494
26,20,39,27,521
26,21,34,29,550
26,22,36,26,576
26,23,43,27,603
26,24,40,30,633
26,25,47,32,665
27,1,18,18,18
27,2,23,22,40
27,3,26,25,65
27,4,26,23,88
27,5,23,20,108
27,6,27,23,131
27,7,32,28,159
27,8,29,26,185
27,9,23,18,203
27,10,32,26,229
27,11,37,30,259
27,12,37,30,289
27,13,30,24,313
27,14,37,28,341
27,15,37,30,371
27,16,37,25,396
27,17,28,17,413
27,18,40,28,441
27,19,37,25,466
27,20,31,22,488
27,21,34,25,513
27,22,45,28,541
27,23,43,28,569
27,24,48,32,601
27,25,48,41,642
28,1,22,22,22
28,2,30,28,50
28,3,25,21,71
28,4,22,19,90
28,5,35,29,119
28,6,31,24,143
28,7,24,22,165
28,8,26,18,183
28,9,24,22,205
28,10,26,22,227
28,11,36,33,260
28,12,33,25,285
28,13,27,21,306
28,14,37,29,335
28,15,36,29,364
28,16,41,32,396
28,17,38,25,421
28,18,37,31,452
28,19,34,24,476
28,20,39,22,498
28,21,41,31,529
28,22,40,32,561
28,23,33,21,582
28,24,48,32,614
28,25,48,32,646
29,1,18,18,18
29,2,20,18,36
29,3,32,30,66
29,4,21,19,85
29,5,23,19,104
29,6,22,20,124
29,7,28,27,151
29,8,26,23,174
29,9,26,23,197
29,10,29,25,222
29,11,26,17,239
29,12,29,25,264
29,13,30,26,290
29,14,40,30,320
29,15,38,30,350
29,16,30,22,372
29,17,35,21,393
29,18,34,21,414
29,19,38,28,442
29,20,45,36,478
29,21,34,23,501
29,22,40,30,531
29,23,37,27,558
29,24,42,27,585
29,25,39,24,609
30,1,21,21,21
30,2,20,18,39
30,3,15,13,52
30,4,26,24,76
30,5,20,18,94
30,6,21,19,113
30,7,21,18,131
30,8,30,25,156
30,9,22,16,172
30,10,35,30,202
30,11,29,19,221
30,12,33,27,248
30,13,22,18,266
30,14,30,24,290
30,15,39,33,323
30,16,32,23,346
30,17,39,31,377
30,18,37,27,404
30,19,34,22,426
30,20,48,38,464
30,21,33,24,488
30,22,39,30,518
30,23,33,19,537
30,24,35,28,565
30,25,42,26,591
31,1,20,20,20
31,2,19,17,37
31,3,21,17,54
31,4,22,21,75
31,5,28,23,98
31,6,24,22,120
31,7,21,18,138
31,8,24,23,161
31,9,25,21,182
31,10,23,17,199
31,11,28,14,213
31,12,35,30,243
31,13,34,24,267
31,14,26,22,289
31,15,34,25,314
31,16,31,26,340
31,17,37,29,369
31,18,32,21,390
31,19,26,20,410
31,20,41,31,441
31,21,37,28,469
31,22,31,20,489
31,23,38,26,515
31,24,32,24,539
31,25,39,29,568
32,1,18,18,18
32,2,26,24,42
32,3,16,14,56
32,4,20,18,74
32,5,23,19,93
32,6,21,17,110
32,7,32,28,138
32,8,34,29,167
32,9,30,27,194
32,10,33,25,219
32,11,32,25,244
32,12,32,29,273
32,13,25,22,295
32,14,24,16,311
32,15,31,19,330
32,16,25,19,349
32,17,35,23,372
32,18,35,29,401
32,19,33,21,422
32,20,36,22,444
32,21,34,28,472
32,22,47,35,507
32,23,34,23,530
32,24,49,33,563
32,25,44,31,594
33,1,20,20,20
33,2,23,20,40
33,3,26,25,65
33,4,20,17,82
33,5,22,20,102
33,6,31,28,130
33,7,25,20,150
33,8,31,28,178
33,9,26,20,198
33,10,29,23,221
33,11,28,21,242
33,12,34,28,270
33,13,31,24,294
33,14,23,16,310
33,15,34,28,338
33,16,43,33,371
33,17,33,18,389
33,18,35,24,413
33,19,39,31,444
33,20,48,30,474
33,21,44,32,506
33,22,39,27,533
33,23,35,22,555
33,24,47,31,586
33,25,37,24,610
34,1,21,21,21
34,2,26,25,46
34,3,27,26,72
34,4,27,24,96
34,5,31,26,122
34,6,33,29,151
34,7,23,22,173
34,8,22,19,192
34,9,31,27,219
34,10,26,23,242
34,11,32,18,260
34,12,40,29,289
34,13,30,24,313
34,14,33,23,336
34,15,38,30,366
34,16,31,20,386
34,17,43,32,418
34,18,34,28,446
34,19,43,35,481
34,20,42,36,517
34,21,38,29,546
34,22,36,26,572
34,23,44,28,600
34,24,41,25,625
34,25,42,26,651
35,1,19,19,19
35,2,32,30,49
35,3,27,23,72
35,4,34,31,103
35,5,32,30,133
35,6,30,25,158
35,7,37,35,193
35,8,33,27,220
35,9,32,29,249
35,10,31,27,276
35,11,39,30,306
35,12,32,24,330
35,13,33,27,357
35,14,33,24,381
35,15,43,29,410
35,16,38,29,439
35,17,48,36,475
35,18,44,34,509
35,19,40,28,537
35,20,41,27,564
35,21,40,27,591
35,22,40,26,617
35,23,52,36,653
35,24,46,30,683
35,25,50,33,716
36,1,17,17,17
36,2,23,22,39
36,3,27,25,64
36,4,33,30,94
36,5,28,25,119
36,6,26,24,143
36,7,23,22,165
36,8,26,23,188
36,9,28,23,211
36,10,36,33,244
36,11,38,30,274
36,12,33,29,303
36,13,35,32,335
36,14,34,30,365
36,15,31,27,392
36,16,33,24,416
36,17,39,29,445
36,18,30,24,469
36,19,35,24,493
36,20,41,32,525
36,21,40,28,553
36,22,40,22,575
36,23,51,39,614
36,24,46,33,647
36,25,47,36,683
37,1,17,17,17
37,2,16,15,32
37,3,20,18,50
37,4,20,18,68
37,5,28,25,93
37,6,29,26,119
37,7,25,24,143
37,8,23,20,163
37,9,22,19,182
37,10,38,31,213
37,11,33,28,241
37,12,31,22,263
37,13,45,32,295
37,14,28,21,316
37,15,35,27,343
37,16,41,30,373
37,17,37,24,397
37,18,42,32,429
37,19,41,29,458
37,20,39,26,484
37,21,45,36,520
37,22,42,29,549
37,23,44,30,579
37,24,43,29,608
37,25,42,24,632
38,1,19,19,19
38,2,18,17,36
38,3,20,19,55
38,4,19,17,72
38,5,19,18,90
38,6,31,27,117
38,7,30,25,142
38,8,30,27,169
38,9,29,22,191
38,10,25,22,213
38,11,28,20,233
38,12,27,21,254
38,13,33,26,280
38,14,32,22,302
38,15,32,22,324
38,16,38,28,352
38,17,40,25,377
38,18,27,18,395
38,19,36,22,417
38,20,41,30,447
38,21,34,23,470
38,22,34,21,491
38,23,29,19,510
38,24,45,33,543
38,25,35,23,566
39,1,17,17,17
39,2,18,17,34
39,3,20,18,52
39,4,17,16,68
39,5,23,21,89
39,6,24,21,110
39,7,23,21,131
39,8,28,25,156
39,9,24,19,175
39,10,25,20,195
39,11,23,18,213
39,12,24,22,235
39,13,22,19,254
39,14,32,24,278
39,15,36,24,302
39,16,33,23,325
39,17,34,26,351
39,18,27,20,371
39,19,26,22,393
39,20,33,22,415
39,21,39,28,443
39,22,39,28,471
39,23,36,27,498
39,24,40,26,524
39,25,31,24,548
40,1,18,18,18
40,2,16,14,32
40,3,21,19,51
40,4,20,19,70
40,5,23,20,90
40,6,18,14,104
40,7,15,13,117
40,8,21,17,134
40,9,24,18,152
40,10,25,19,171
40,11,27,21,192
40,12,22,19,211
40,13,32,25,236
40,14,29,20,256
40,15,33,26,282
40,16,26,18,300
40,17,29,18,318
40,18,32,24,342
40,19,31,17,359
40,20,35,23,382
40,21,36,30,412
40,22,34,22,434
40,23,30,21,455
40,24,36,25,480
40,25,42,31,511
41,1,18,18,18
41,2,21,20,38
41,3,18,14,52
41,4,26,25,77
41,5,20,17,94
41,6,26,22,116
41,7,23,18,134
41,8,25,20,154
41,9,23,20,174
41,10,25,23,197
41,11,24,17,214
41,12,26,21,235
41,13,22,18,253
41,14,28,21,274
41,15,33,23,297
41,16,30,23,320
41,17,28,20,340
41,18,28,22,362
41,19,23,15,377
41,20,31,22,399
41,21,36,24,423
41,22,37,27,450
41,23,37,26,476
41,24,31,22,498
41,25,35,26,524
42,1,17,17,17
42,2,17,16,33
42,3,15,14,47
42,4,18,17,64
42,5,14,13,77
42,6,18,13,90
42,7,17,16,106
42,8,21,16,122
42,9,21,15,137
42,10,26,19,156
42,11,24,17,173
42,12,28,22,195
42,13,21,17,212
42,14,24,22,234
42,15,17,12,246
42,16,23,17,263
42,17,31,26,289
42,18,24,18,307
42,19,32,24,331
42,20,37,21,352
42,21,31,20,372
42,22,31,21,393
42,23,39,28,421
42,24,23,12,433
42,25,35,17,450
43,1,17,17,17
43,2,18,15,32
43,3,16,13,45
43,4,20,18,63
43,5,25,22,85
43,6,21,19,104
43,7,24,20,124
43,8,19,16,140
43,9,21,16,156
43,10,23,19,175
43,11,28,17,192
43,12,17,12,204
43,13,22,17,221
43,14,24,19,240
43,15,25,19,259
43,16,29,19,278
43,17,27,15,293
43,18,33,20,313
43,19,31,23,336
43,20,27,23,359
43,21,29,19,378
43,22,28,19,397
43,23,36,27,424
43,24,30,18,442
43,25,36,26,468
44,1,19,19,19
44,2,15,14,33
44,3,20,16,49
44,4,24,22,71
44,5,16,15,86
44,6,28,27,113
44,7,23,20,133
44,8,25,19,152
44,9,22,18,170
44,10,26,22,192
44,11,25,20,212
44,12,22,16,228
44,13,29,21,249
44,14,35,28,277
44,15,33,25,302
44,16,34,24,326
44,17,24,15,341
44,18,37,29,370
44,19,29,19,389
44,20,29,25,414
44,21,28,21,435
44,22,33,26,461
44,23,40,29,490
44,24,37,28,518
44,25,35,20,538
45,1,21,21,21
45,2,18,17,38
45,3,22,21,59
45,4,27,24,83
45,5,27,25,108
45,6,19,17,125
45,7,24,19,144
45,8,21,17,161
45,9,29,25,186
45,10,22,21,207
45,11,32,24,231
45,12,25,19,250
45,13,35,23,273
45,14,34,31,304
45,15,38,28,332
45,16,34,19,351
45,17,29,23,374
45,18,39,24,398
45,19,41,30,428
45,20,31,19,447
45,21,41,30,477
45,22,48,35,512
45,23,38,21,533
45,24,34,23,556
45,25,37,29,585
46,1,19,19,19
46,2,33,31,50
46,3,27,24,74
46,4,30,27,101
46,5,21,18,119
46,6,26,23,142
46,7,30,25,167
46,8,18,13,180
46,9,27,23,203
46,10,27,22,225
46,11,34,26,251
46,12,38,31,282
46,13,32,21,303
46,14,43,33,336
46,15,31,25,361
46,16,41,32,393
46,17,25,17,410
46,18,36,26,436
46,19,44,29,465
46,20,43,33,498
46,21,41,26,524
46,22,37,28,552
46,23,41,26,578
46,24,43,27,605
46,25,32,22,627
47,1,24,24,24
47,2,23,21,45
47,3,21,20,65
47,4,26,23,88
47,5,32,31,119
47,6,26,21,140
47,7,22,19,159
47,8,32,24,183
47,9,24,17,200
47,10,35,26,226
47,11,32,26,252
47,12,37,29,281
47,13,40,33,314
47,14,30,24,338
47,15,38,30,368
47,16,33,24,392
47,17,36,24,416
47,18,29,21,437
47,19,40,29,466
47,20,38,29,495
47,21,44,34,529
47,22,45,32,561
47,23,37,26,587
47,24,35,24,611
47,25,46,38,649
48,1,24,24,24
48,2,16,15,39
48,3,23,22,61
48,4,25,23,84
48,5,30,28,112
48,6,27,23,135
48,7,27,24,159
48,8,33,28,187
48,9,28,23,210
48,10,33,30,240
48,11,29,23,263
48,12,41,32,295
48,13,37,32,327
48,14,33,26,353
48,15,35,28,381
48,16,43,35,416
48,17,44,31,447
48,18,37,26,473
48,19,32,22,495
48,20,29,22,517
48,21,37,23,540
48,22,42,27,567
48,23,41,30,597
48,24,47,36,633
48,25,40,29,662
49,1,31,31,31
49,2,25,23,54
49,3,28,26,80
49,4,23,20,100
49,5,30,27,127
49,6,34,30,157
49,7,36,33,190
49,8,37,30,220
49,9,35,31,251
49,10,31,23,274
49,11,27,23,297
49,12,28,23,320
49,13,31,25,345
49,14,41,32,377
49,15,45,35,412
49,16,41,27,439
49,17,38,27,466
49,18,41,29,495
49,19,38,30,525
49,20,42,30,555
49,21,41,32,587
49,22,37,26,613
49,23,38,22,635
49,24,49,34,669
49,25,46,32,701
50,1,26,26,26
50,2,30,28,54
50,3,32,30,84
50,4,26,25,109
50,5,28,25,134
50,6,31,26,160
50,7,29,23,183
50,8,25,23,206
50,9,32,27,233
50,10,26,24,257
50,11,33,26,283
50,12,40,29,312
50,13,38,30,342
50,14,34,25,367
50,15,37,27,394
50,16,41,32,426
50,17,38,29,455
50,18,34,22,477
50,19,38,27,504
50,20,51,40,544
50,21,45,33,577
50,22,43,27,604
50,23,41,24,628
50,24,44,25,653
50,25,42,31,684
