t,i,num_sampled,num_new_elements,total_sample_size
8,31,88,72,2336
8,32,85,77,2413
8,33,83,74,2487
8,34,87,77,2564
8,35,87,77,2641
8,36,87,77,2718
8,37,90,69,2787
8,38,85,72,2859
8,39,92,81,2940
8,40,87,69,3009
8,41,88,74,3083
8,42,88,74,3157
8,43,92,72,3229
8,44,90,68,3297
8,45,92,80,3377
8,46,89,74,3451
8,47,91,71,3522
8,48,93,70,3592
8,49,88,73,3665
8,50,86,71,3736
9,1,83,83,83
9,2,76,75,158
9,3,77,75,233
9,4,78,72,305
9,5,81,78,383
9,6,82,75,458
9,7,86,82,540
9,8,81,72,612
9,9,82,78,690
9,10,74,69,759
9,11,84,71,830
9,12,82,73,903
9,13,86,77,980
9,14,86,77,1057
9,15,82,75,1132
9,16,88,77,1209
9,17,91,82,1291
9,18,84,68,1359
9,19,85,74,1433
9,20,84,76,1509
9,21,83,69,1578
9,22,88,81,1659
9,23,91,78,1737
9,24,87,76,1813
9,25,83,76,1889
9,26,84,74,1963
9,27,87,74,2037
9,28,92,75,2112
9,29,89,82,2194
9,30,85,66,2260
9,31,89,75,2335
9,32,88,81,2416
9,33,91,68,2484
9,34,81,69,2553
9,35,86,73,2626
9,36,93,80,2706
9,37,87,68,2774
9,38,89,71,2845
9,39,86,64,2909
9,40,84,72,2981
9,41,93,80,3061
9,42,81,70,3131
9,43,95,83,3214
9,44,87,76,3290
9,45,87,70,3360
9,46,88,71,3431
9,47,89,70,3501
9,48,87,74,3575
9,49,86,72,3647
9,50,83,72,3719
10,1,69,69,69
10,2,79,78,147
10,3,65,62,209
10,4,73,72,281
10,5,76,73,354
10,6,77,75,429
10,7,72,69,498
10,8,74,71,569
10,9,82,77,646
10,10,73,63,709
10,11,78,66,775
10,12,80,76,851
10,13,79,72,923
10,14,82,72,995
10,15,80,72,1067
10,16,77,66,1133
10,17,83,71,1204
10,18,84,69,1273
10,19,82,72,1345
10,20,86,75,1420
10,21,89,77,1497
10,22,85,76,1573
10,23,79,70,1643
10,24,83,75,1718
10,25,83,69,1787
10,26,79,69,1856
10,27,84,70,1926
10,28,90,76,2002
10,29,87,79,2081
10,30,78,69,2150
10,31,90,80,2230
10,32,90,80,2310
10,33,81,71,2381
10,34,83,65,2446
10,35,84,69,2515
10,36,88,70,2585
10,37,84,69,2654
10,38,88,73,2727
10,39,86,70,2797
10,40,83,62,2859
10,41,85,66,2925
10,42,87,70,2995
10,43,91,77,3072
10,44,88,73,3145
10,45,91,75,3220
10,46,85,67,3287
10,47,92,75,3362
10,48,89,68,3430
10,49,89,78,3508
10,50,92,79,3587
11,1,73,73,73
11,2,80,79,152
11,3,73,71,223
11,4,72,68,291
11,5,74,68,359
11,6,79,75,434
11,7,76,71,505
11,8,74,69,574
11,9,78,71,645
11,10,75,65,710
11,11,77,70,780
11,12,84,75,855
11,13,78,66,921
11,14,82,77,998
11,15,80,72,1070
11,16,78,66,1136
11,17,84,73,1209
11,18,84,76,1285
11,19,83,75,1360
11,20,78,68,1428
11,21,81,70,1498
11,22,85,74,1572
11,23,88,82,1654
11,24,81,73,1727
11,25,85,73,1800
11,26,84,68,1868
11,27,89,77,1945
11,28,82,65,2010
11,29,84,69,2079
11,30,87,70,2149
11,31,85,70,2219
11,32,85,70,2289
11,33,84,68,2357
11,34,88,71,2428
11,35,89,74,2502
11,36,86,67,2569
11,37,89,71,2640
11,38,85,75,2715
11,39,91,73,2788
11,40,85,64,2852
11,41,90,75,2927
11,42,89,69,2996
11,43,89,72,3068
11,44,87,65,3133
11,45,83,66,3199
11,46,90,70,3269
11,47,89,71,3340
11,48,90,69,3409
11,49,84,67,3476
11,50,88,75,3551
12,1,66,66,66
12,2,74,71,137
12,3,76,73,210
12,4,71,70,280
12,5,78,74,354
12,6,76,67,421
12,7,73,67,488
12,8,78,71,559
12,9,79,74,633
12,10,72,65,698
12,11,79,71,769
12,12,79,72,841
12,13,83,78,919
12,14,87,72,991
12,15,87,76,1067
12,16,77,69,1136
12,17,82,75,1211
12,18,80,68,1279
12,19,82,77,1356
12,20,82,64,1420
12,21,83,65,1485
12,22,79,69,1554
12,23,81,64,1618
12,24,83,74,1692
12,25,89,74,1766
12,26,90,75,1841
12,27,89,78,1919
12,28,82,67,1986
12,29,78,68,2054
12,30,83,65,2119
12,31,84,72,2191
12,32,81,70,2261
12,33,83,69,2330
12,34,86,71,2401
12,35,87,75,2476
12,36,78,65,2541
12,37,86,72,2613
12,38,89,71,2684
12,39,85,69,2753
12,40,83,70,2823
12,41,82,65,2888
12,42,88,73,2961
12,43,88,67,3028
12,44,85,68,3096
12,45,86,71,3167
12,46,85,67,3234
12,47,85,68,3302
12,48,86,69,3371
12,49,88,67,3438
12,50,89,79,3517
13,1,69,69,69
13,2,69,68,137
13,3,71,69,206
13,4,69,65,271
13,5,73,71,342
13,6,75,72,414
13,7,73,66,480
13,8,77,70,550
13,9,82,73,623
13,10,81,73,696
13,11,73,60,756
13,12,79,71,827
13,13,80,67,894
13,14,81,69,963
13,15,86,78,1041
13,16,77,69,1110
13,17,72,62,1172
13,18,74,64,1236
13,19,83,69,1305
13,20,80,73,1378
13,21,76,63,1441
13,22,80,69,1510
13,23,80,71,1581
13,24,81,75,1656
13,25,85,66,1722
13,26,87,74,1796
13,27,80,69,1865
13,28,88,74,1939
13,29,88,78,2017
13,30,85,72,2089
13,31,91,74,2163
13,32,84,75,2238
13,33,81,67,2305
13,34,84,72,2377
13,35,81,70,2447
13,36,91,75,2522
13,37,88,70,2592
13,38,84,73,2665
13,39,80,62,2727
13,40,81,70,2797
13,41,90,71,2868
13,42,92,77,2945
13,43,87,73,3018
13,44,88,73,3091
13,45,83,63,3154
13,46,89,77,3231
13,47,84,67,3298
13,48,85,72,3370
13,49,90,77,3447
13,50,86,70,3517
14,1,62,62,62
14,2,67,65,127
14,3,73,72,199
14,4,72,70,269
14,5,64,59,328
14,6,67,61,389
14,7,77,74,463
14,8,68,60,523
14,9,75,67,590
14,10,70,61,651
14,11,72,62,713
14,12,78,71,784
14,13,75,67,851
14,14,74,68,919
14,15,84,71,990
14,16,79,72,1062
14,17,77,65,1127
14,18,74,65,1192
14,19,80,66,1258
14,20,78,70,1328
14,21,77,68,1396
14,22,77,69,1465
14,23,78,70,1535
14,24,80,63,1598
14,25,76,69,1667
14,26,74,62,1729
14,27,78,62,1791
14,28,78,65,1856
14,29,84,71,1927
14,30,78,59,1986
14,31,89,76,2062
14,32,82,66,2128
14,33,87,69,2197
14,34,78,62,2259
14,35,87,73,2332
14,36,76,61,2393
14,37,85,71,2464
14,38,80,69,2533
14,39,88,64,2597
14,40,82,67,2664
14,41,85,67,2731
14,42,83,68,2799
14,43,80,63,2862
14,44,85,67,2929
14,45,83,73,3002
14,46,87,68,3070
14,47,83,69,3139
14,48,76,68,3207
14,49,79,60,3267
14,50,82,63,3330
15,1,66,66,66
15,2,60,58,124
15,3,62,60,184
15,4,67,65,249
15,5,62,56,305
15,6,71,63,368
15,7,69,67,435
15,8,69,65,500
15,9,79,76,576
15,10,77,71,647
15,11,72,64,711
15,12,72,66,777
15,13,83,71,848
15,14,74,65,913
15,15,74,61,974
15,16,72,64,1038
15,17,81,65,1103
15,18,85,79,1182
15,19,83,70,1252
15,20,80,63,1315
15,21,87,70,1385
15,22,75,60,1445
15,23,69,59,1504
15,24,77,67,1571
15,25,76,65,1636
15,26,74,61,1697
15,27,83,72,1769
15,28,77,63,1832
15,29,79,65,1897
15,30,77,62,1959
15,31,83,64,2023
15,32,88,76,2099
15,33,86,69,2168
15,34,76,57,2225
15,35,84,70,2295
15,36,80,60,2355
15,37,86,69,2424
15,38,83,68,2492
15,39,87,73,2565
15,40,84,72,2637
15,41,88,73,2710
15,42,81,65,2775
15,43,83,68,2843
15,44,89,70,2913
15,45,82,67,2980
15,46,88,70,3050
15,47,86,69,3119
15,48,85,61,3180
15,49,89,73,3253
15,50,81,61,3314
16,1,78,78,78
16,2,74,71,149
16,3,79,74,223
16,4,85,83,306
16,5,76,69,375
16,6,80,76,451
16,7,80,77,528
16,8,80,72,600
16,9,81,75,675
16,10,81,75,750
16,11,81,72,822
16,12,85,75,897
16,13,84,74,971
16,14,92,83,1054
16,15,84,70,1124
16,16,85,74,1198
16,17,85,75,1273
16,18,89,77,1350
16,19,86,72,1422
16,20,86,76,1498
16,21,86,72,1570
16,22,86,73,1643
16,23,83,68,1711
16,24,88,75,1786
16,25,89,77,1863
16,26,91,79,1942
16,27,87,69,2011
16,28,86,78,2089
16,29,90,79,2168
16,30,93,77,2245
16,31,90,81,2326
16,32,85,65,2391
16,33,91,76,2467
16,34,86,73,2540
16,35,89,72,2612
16,36,91,78,2690
16,37,86,70,2760
16,38,86,71,2831
16,39,79,69,2900
16,40,94,81,2981
16,41,91,76,3057
16,42,96,82,3139
16,43,88,70,3209
16,44,87,74,3283
16,45,96,77,3360
16,46,86,69,3429
16,47,81,64,3493
16,48,86,69,3562
16,49,90,73,3635
16,50,82,71,3706
17,1,79,79,79
17,2,78,76,155
17,3,80,77,232
17,4,78,75,307
17,5,80,77,384
17,6,85,79,463
17,7,80,75,538
17,8,81,72,610
17,9,79,74,684
17,10,80,78,762
17,11,84,76,838
17,12,79,71,909
17,13,77,65,974
17,14,84,75,1049
17,15,85,73,1122
17,16,77,69,1191
17,17,85,76,1267
17,18,79,70,1337
17,19,85,72,1409
17,20,86,75,1484
17,21,81,67,1551
17,22,87,72,1623
17,23,83,76,1699
17,24,85,76,1775
17,25,83,70,1845
17,26,82,74,1919
17,27,80,69,1988
17,28,87,69,2057
17,29,89,67,2124
17,30,87,75,2199
17,31,85,77,2276
17,32,97,87,2363
17,33,84,72,2435
17,34,87,71,2506
17,35,86,74,2580
17,36,85,69,2649
17,37,85,65,2714
17,38,83,67,2781
17,39,92,75,2856
17,40,94,78,2934
17,41,84,69,3003
17,42,87,70,3073
17,43,91,81,3154
17,44,90,75,3229
17,45,85,67,3296
17,46,80,69,3365
17,47,90,74,3439
17,48,87,69,3508
17,49,81,66,3574
17,50,85,67,3641
18,1,61,61,61
18,2,76,74,135
18,3,68,66,201
18,4,68,65,266
18,5,76,74,340
18,6,71,68,408
18,7,78,70,478
18,8,75,65,543
18,9,70,66,609
18,10,75,72,681
18,11,71,64,745
18,12,72,60,805
18,13,75,64,869
18,14,66,56,925
18,15,79,68,993
18,16,80,67,1060
18,17,69,61,1121
18,18,77,65,1186
18,19,68,56,1242
18,20,72,60,1302
18,21,75,60,1362
18,22,79,64,1426
18,23,81,68,1494
18,24,75,58,1552
18,25,80,66,1618
18,26,84,73,1691
18,27,82,71,1762
18,28,76,66,1828
18,29,85,69,1897
18,30,83,67,1964
18,31,76,66,2030
18,32,87,61,2091
18,33,84,71,2162
18,34,81,69,2231
18,35,84,71,2302
18,36,82,69,2371
18,37,77,60,2431
18,38,80,67,2498
18,39,86,72,2570
18,40,92,72,2642
18,41,91,72,2714
18,42,90,76,2790
18,43,89,73,2863
18,44,91,70,2933
18,45,81,61,2994
18,46,87,68,3062
18,47,76,56,3118
18,48,81,68,3186
18,49,85,66,3252
18,50,79,64,3316
19,1,56,56,56
19,2,60,59,115
19,3,65,63,178
19,4,57,52,230
19,5,64,59,289
19,6,72,67,356
19,7,60,52,408
19,8,71,66,474
19,9,66,57,531
19,10,79,73,604
19,11,71,64,668
19,12,72,63,731
19,13,64,58,789
19,14,82,73,862
19,15,76,65,927
19,16,72,62,989
19,17,72,56,1045
19,18,67,56,1101
19,19,75,62,1163
19,20,73,56,1219
19,21,92,75,1294
19,22,77,62,1356
19,23,72,57,1413
19,24,83,69,1482
19,25,83,70,1552
19,26,71,53,1605
19,27,70,53,1658
19,28,74,52,1710
19,29,84,67,1777
19,30,80,64,1841
19,31,77,61,1902
19,32,73,57,1959
19,33,76,54,2013
19,34,81,67,2080
19,35,69,56,2136
19,36,79,65,2201
19,37,82,69,2270
19,38,82,65,2335
19,39,83,66,2401
19,40,80,64,2465
19,41,85,70,2535
19,42,82,66,2601
19,43,85,66,2667
19,44,82,66,2733
19,45,90,63,2796
19,46,78,57,2853
19,47,84,68,2921
19,48,81,59,2980
19,49,86,69,3049
19,50,81,64,3113
20,1,70,70,70
20,2,74,73,143
20,3,67,65,208
20,4,70,69,277
20,5,74,68,345
20,6,74,71,416
20,7,70,65,481
20,8,76,73,554
20,9,69,63,617
20,10,72,67,684
20,11,84,78,762
20,12,74,62,824
20,13,80,67,891
20,14,75,66,957
20,15,84,77,1034
20,16,80,75,1109
20,17,85,69,1178
20,18,79,66,1244
20,19,88,75,1319
20,20,84,70,1389
20,21,86,74,1463
20,22,87,76,1539
20,23,83,68,1607
20,24,81,68,1675
20,25,90,83,1758
20,26,84,72,1830
20,27,83,69,1899
20,28,86,76,1975
20,29,87,75,2050
20,30,81,71,2121
20,31,81,68,2189
20,32,83,67,2256
20,33,87,69,2325
20,34,84,73,2398
20,35,81,67,2465
20,36,79,58,2523
20,37,80,63,2586
20,38,92,72,2658
20,39,81,65,2723
20,40,87,70,2793
20,41,87,70,2863
20,42,88,72,2935
20,43,89,66,3001
20,44,87,69,3070
20,45,82,66,3136
20,46,80,62,3198
20,47,87,73,3271
20,48,89,72,3343
20,49,82,64,3407
20,50,80,63,3470
21,1,73,73,73
21,2,71,70,143
21,3,68,65,208
21,4,82,78,286
21,5,80,74,360
21,6,70,63,423
21,7,72,65,488
21,8,78,69,557
21,9,75,67,624
21,10,74,64,688
21,11,74,66,754
21,12,80,70,824
21,13,76,69,893
21,14,75,67,960
21,15,83,74,1034
21,16,79,70,1104
21,17,89,79,1183
21,18,83,74,1257
21,19,82,74,1331
21,20,84,72,1403
21,21,75,65,1468
21,22,87,72,1540
21,23,82,72,1612
21,24,79,70,1682
21,25,82,66,1748
21,26,83,73,1821
21,27,83,64,1885
21,28,86,68,1953
21,29,81,66,2019
21,30,81,65,2084
21,31,85,69,2153
21,32,90,78,2231
21,33,84,69,2300
21,34,81,70,2370
21,35,87,62,2432
21,36,85,69,2501
21,37,83,64,2565
21,38,87,74,2639
21,39,89,81,2720
21,40,84,67,2787
21,41,88,76,2863
21,42,86,65,2928
21,43,84,69,2997
21,44,88,71,3068
21,45,87,72,3140
21,46,90,68,3208
21,47,83,68,3276
21,48,80,63,3339
21,49,83,68,3407
21,50,87,72,3479
22,1,57,57,57
22,2,70,69,126
22,3,59,57,183
22,4,79,76,259
22,5,68,64,323
22,6,71,65,388
22,7,66,59,447
22,8,80,74,521
22,9,80,74,595
22,10,75,68,663
22,11,77,73,736
22,12,75,72,808
22,13,76,66,874
22,14,69,62,936
22,15,78,64,1000
22,16,69,61,1061
22,17,76,67,1128
22,18,81,70,1198
22,19,76,68,1266
22,20,80,70,1336
22,21,77,68,1404
22,22,77,62,1466
22,23,79,67,1533
22,24,75,61,1594
22,25,84,70,1664
22,26,82,76,1740
22,27,73,55,1795
22,28,82,70,1865
22,29,81,72,1937
22,30,84,74,2011
22,31,78,67,2078
22,32,85,78,2156
22,33,84,68,2224
22,34,85,70,2294
22,35,82,65,2359
22,36,84,77,2436
22,37,83,64,2500
22,38,88,75,2575
22,39,86,74,2649
22,40,82,62,2711
22,41,89,76,2787
22,42,86,72,2859
22,43,91,74,2933
22,44,87,69,3002
22,45,89,78,3080
22,46,84,72,3152
22,47,86,73,3225
22,48,89,67,3292
22,49,86,77,3369
22,50,83,67,3436
23,1,73,73,73
23,2,71,69,142
23,3,74,69,211
23,4,87,85,296
23,5,80,76,372
23,6,82,77,449
23,7,81,76,525
23,8,84,78,603
23,9,73,68,671
23,10,85,77,748
23,11,79,75,823
23,12,88,79,902
23,13,80,68,970
23,14,86,80,1050
23,15,80,71,1121
23,16,84,75,1196
23,17,85,72,1268
23,18,90,77,1345
23,19,93,81,1426
23,20,82,74,1500
23,21,86,77,1577
23,22,82,70,1647
23,23,91,79,1726
23,24,89,77,1803
23,25,92,80,1883
23,26,86,80,1963
23,27,86,71,2034
23,28,92,72,2106
23,29,86,69,2175
23,30,86,70,2245
23,31,84,71,2316
23,32,87,67,2383
23,33,89,69,2452
23,34,91,79,2531
23,35,88,76,2607
23,36,86,71,2678
23,37,92,76,2754
23,38,86,73,2827
23,39,87,71,2898
23,40,89,73,2971
23,41,85,69,3040
23,42,88,73,3113
23,43,85,69,3182
23,44,88,71,3253
23,45,87,68,3321
23,46,95,68,3389
23,47,85,67,3456
23,48,88,64,3520
23,49,91,74,3594
23,50,92,78,3672
24,1,62,62,62
24,2,59,57,119
24,3,53,50,169
24,4,70,69,238
24,5,67,64,302
24,6,65,62,364
24,7,53,50,414
24,8,70,62,476
24,9,64,59,535
24,10,68,57,592
24,11,76,70,662
24,12,67,58,720
24,13,78,72,792
24,14,77,67,859
24,15,76,68,927
24,16,74,67,994
24,17,73,62,1056
24,18,77,65,1121
24,19,70,66,1187
24,20,68,56,1243
24,21,80,68,1311
24,22,77,68,1379
24,23,77,69,1448
24,24,83,71,1519
24,25,75,61,1580
24,26,81,71,1651
24,27,77,64,1715
24,28,83,66,1781
24,29,76,65,1846
24,30,86,61,1907
24,31,82,63,1970
24,32,75,67,2037
24,33,78,63,2100
24,34,80,66,2166
24,35,80,61,2227
24,36,83,63,2290
24,37,85,66,2356
24,38,78,63,2419
24,39,82,69,2488
24,40,77,63,2551
24,41,80,63,2614
24,42,82,66,2680
24,43,87,66,2746
24,44,86,61,2807
24,45,84,70,2877
24,46,87,74,2951
24,47,80,63,3014
24,48,74,55,3069
24,49,85,72,3141
24,50,75,54,3195
25,1,66,66,66
25,2,80,77,143
25,3,67,64,207
25,4,75,71,278
25,5,73,64,342
25,6,71,68,410
25,7,70,64,474
25,8,85,79,553
25,9,79,75,628
25,10,83,80,708
25,11,77,68,776
25,12,70,60,836
25,13,76,66,902
25,14,70,58,960
25,15,79,72,1032
25,16,74,61,1093
25,17,80,70,1163
25,18,80,71,1234
25,19,86,73,1307
25,20,84,71,1378
25,21,83,72,1450
25,22,79,70,1520
25,23,80,69,1589
25,24,77,65,1654
25,25,82,64,1718
25,26,88,73,1791
25,27,76,62,1853
25,28,82,66,1919
25,29,82,71,1990
25,30,84,73,2063
25,31,84,70,2133
25,32,82,66,2199
25,33,80,65,2264
25,34,82,59,2323
25,35,89,71,2394
25,36,88,74,2468
25,37,84,67,2535
25,38,90,75,2610
25,39,85,67,2677
25,40,86,64,2741
25,41,83,63,2804
25,42,90,74,2878
25,43,90,68,2946
25,44,88,73,3019
25,45,88,70,3089
25,46,87,68,3157
25,47,89,67,3224
25,48,90,76,3300
25,49,87,71,3371
25,50,77,63,3434
26,1,73,73,73
26,2,72,71,144
26,3,70,64,208
26,4,75,72,280
26,5,72,69,349
26,6,72,66,415
26,7,70,64,479
26,8,77,73,552
26,9,79,71,623
26,10,74,67,690
26,11,82,73,763
26,12,76,68,831
26,13,80,72,903
26,14,72,62,965
26,15,82,72,1037
26,16,79,71,1108
26,17,78,68,1176
26,18,83,77,1253
26,19,88,74,1327
26,20,88,78,1405
26,21,79,65,1470
26,22,78,70,1540
26,23,84,70,1610
26,24,81,67,1677
26,25,80,68,1745
26,26,82,72,1817
26,27,83,66,1883
26,28,81,64,1947
26,29,90,73,2020
26,30,82,67,2087
26,31,83,70,2157
26,32,79,67,2224
26,33,83,73,2297
26,34,78,65,2362
26,35,76,62,2424
26,36,86,71,2495
26,37,88,70,2565
26,38,89,74,2639
26,39,83,65,2704
26,40,88,70,2774
26,41,88,68,2842
26,42,87,71,2913
26,43,84,75,2988
26,44,89,65,3053
26,45,89,73,3126
26,46,88,75,3201
26,47,83,63,3264
26,48,79,60,3324
26,49,94,73,3397
26,50,90,70,3467
