t,i,num_sampled,num_new_elements,total_sample_size
16,15,76,69,979
16,16,77,66,1045
16,17,78,69,1114
16,18,74,66,1180
16,19,72,63,1243
16,20,84,72,1315
16,21,78,68,1383
16,22,73,60,1443
16,23,83,69,1512
16,24,76,63,1575
16,25,68,56,1631
17,1,42,42,42
17,2,53,52,94
17,3,46,44,138
17,4,46,45,183
17,5,58,53,236
17,6,61,56,292
17,7,59,56,348
17,8,65,61,409
17,9,67,64,473
17,10,60,55,528
17,11,67,59,587
17,12,55,51,638
17,13,71,66,704
17,14,67,63,767
17,15,72,65,832
17,16,59,55,887
17,17,69,63,950
17,18,73,62,1012
17,19,69,63,1075
17,20,79,74,1149
17,21,66,57,1206
17,22,72,65,1271
17,23,74,67,1338
17,24,73,53,1391
17,25,61,53,1444
18,1,47,47,47
18,2,52,51,98
18,3,43,42,140
18,4,54,53,193
18,5,55,53,246
18,6,64,60,306
18,7,65,58,364
18,8,66,63,427
18,9,74,70,497
18,10,66,63,560
18,11,59,52,612
18,12,56,47,659
18,13,63,54,713
18,14,71,67,780
18,15,76,71,851
18,16,64,58,909
18,17,72,65,974
18,18,67,63,1037
18,19,70,63,1100
18,20,66,58,1158
18,21,64,56,1214
18,22,64,58,1272
18,23,68,61,1333
18,24,71,61,1394
18,25,73,65,1459
19,1,39,39,39
19,2,40,38,77
19,3,47,44,121
19,4,54,53,174
19,5,54,51,225
19,6,49,46,271
19,7,58,57,328
19,8,54,51,379
19,9,59,54,433
19,10,57,50,483
19,11,59,53,536
19,12,60,55,591
19,13,64,57,648
19,14,54,50,698
19,15,64,56,754
19,16,66,60,814
19,17,68,59,873
19,18,72,67,940
19,19,64,60,1000
19,20,67,59,1059
19,21,68,55,1114
19,22,64,54,1168
19,23,65,57,1225
19,24,62,50,1275
19,25,64,52,1327
20,1,77,77,77
20,2,75,73,150
20,3,80,77,227
20,4,78,76,303
20,5,77,75,378
20,6,82,76,454
20,7,80,74,528
20,8,90,81,609
20,9,88,78,687
20,10,75,68,755
20,11,80,75,830
20,12,82,76,906
20,13,80,73,979
20,14,87,76,1055
20,15,82,68,1123
20,16,89,75,1198
20,17,82,66,1264
20,18,83,73,1337
20,19,86,77,1414
20,20,91,76,1490
20,21,81,69,1559
20,22,89,83,1642
20,23,85,68,1710
20,24,85,74,1784
20,25,86,79,1863
21,1,77,77,77
21,2,77,75,152
21,3,74,72,224
21,4,70,68,292
21,5,79,74,366
21,6,73,69,435
21,7,74,69,504
21,8,76,69,573
21,9,86,81,654
21,10,75,64,718
21,11,82,74,792
21,12,88,79,871
21,13,72,61,932
21,14,86,77,1009
21,15,80,72,1081
21,16,83,66,1147
21,17,81,69,1216
21,18,84,75,1291
21,19,77,68,1359
21,20,77,69,1428
21,21,82,68,1496
21,22,84,73,1569
21,23,85,73,1642
21,24,84,74,1716
21,25,83,70,1786
22,1,71,71,71
22,2,86,84,155
22,3,77,74,229
22,4,83,76,305
22,5,76,73,378
22,6,85,82,460
22,7,75,72,532
22,8,85,80,612
22,9,89,82,694
22,10,85,81,775
22,11,81,72,847
22,12,86,77,924
22,13,83,76,1000
22,14,81,71,1071
22,15,79,67,1138
22,16,84,80,1218
22,17,82,68,1286
22,18,83,71,1357
22,19,78,71,1428
22,20,87,77,1505
22,21,87,76,1581
22,22,86,78,1659
22,23,85,70,1729
22,24,83,71,1800
22,25,88,77,1877
23,1,79,79,79
23,2,80,79,158
23,3,83,80,238
23,4,76,75,313
23,5,84,81,394
23,6,78,73,467
23,7,77,73,540
23,8,82,77,617
23,9,86,81,698
23,10,77,71,769
23,11,86,80,849
23,12,81,76,925
23,13,80,73,998
23,14,89,79,1077
23,15,88,78,1155
23,16,83,73,1228
23,17,83,76,1304
23,18,87,74,1378
23,19,87,80,1458
23,20,85,74,1532
23,21,92,75,1607
23,22,85,74,1681
23,23,88,74,1755
23,24,85,75,1830
23,25,94,78,1908
24,1,78,78,78
24,2,81,78,156
24,3,82,81,237
24,4,85,83,320
24,5,75,70,390
24,6,76,72,462
24,7,84,78,540
24,8,75,69,609
24,9,79,76,685
24,10,85,80,765
24,11,77,66,831
24,12,78,69,900
24,13,82,72,972
24,14,87,77,1049
24,15,78,66,1115
24,16,81,69,1184
24,17,81,69,1253
24,18,85,73,1326
24,19,82,73,1399
24,20,84,70,1469
24,21,83,74,1543
24,22,85,74,1617
24,23,89,74,1691
24,24,91,80,1771
24,25,89,79,1850
25,1,77,77,77
25,2,79,78,155
25,3,77,75,230
25,4,79,75,305
25,5,81,80,385
25,6,81,78,463
25,7,81,74,537
25,8,77,74,611
25,9,85,77,688
25,10,80,74,762
25,11,83,74,836
25,12,82,74,910
25,13,80,68,978
25,14,88,76,1054
25,15,85,77,1131
25,16,88,83,1214
25,17,88,81,1295
25,18,87,77,1372
25,19,84,73,1445
25,20,90,79,1524
25,21,87,80,1604
25,22,89,78,1682
25,23,85,73,1755
25,24,88,83,1838
25,25,86,71,1909
26,1,78,78,78
26,2,75,74,152
26,3,78,75,227
26,4,74,70,297
26,5,75,72,369
26,6,79,74,443
26,7,81,73,516
26,8,79,71,587
26,9,73,70,657
26,10,79,71,728
26,11,78,70,798
26,12,80,71,869
26,13,75,68,937
26,14,82,69,1006
26,15,81,75,1081
26,16,83,76,1157
26,17,87,72,1229
26,18,75,68,1297
26,19,84,74,1371
26,20,80,66,1437
26,21,74,61,1498
26,22,76,62,1560
26,23,75,64,1624
26,24,85,70,1694
26,25,76,64,1758
27,1,67,67,67
27,2,66,65,132
27,3,66,64,196
27,4,77,75,271
27,5,64,60,331
27,6,65,60,391
27,7,63,61,452
27,8,65,60,512
27,9,75,69,581
27,10,73,65,646
27,11,74,60,706
27,12,73,66,772
27,13,71,64,836
27,14,68,61,897
27,15,73,60,957
27,16,82,73,1030
27,17,64,52,1082
27,18,73,57,1139
27,19,85,71,1210
27,20,83,68,1278
27,21,77,68,1346
27,22,65,58,1404
27,23,71,58,1462
27,24,81,63,1525
27,25,72,61,1586
28,1,72,72,72
28,2,79,78,150
28,3,72,69,219
28,4,82,78,297
28,5,80,75,372
28,6,74,69,441
28,7,82,75,516
28,8,77,70,586
28,9,81,75,661
28,10,84,76,737
28,11,82,74,811
28,12,82,76,887
28,13,85,75,962
28,14,92,83,1045
28,15,87,77,1122
28,16,86,78,1200
28,17,89,77,1277
28,18,86,76,1353
28,19,89,77,1430
28,20,89,82,1512
28,21,86,79,1591
28,22,86,75,1666
28,23,85,76,1742
28,24,83,71,1813
28,25,88,80,1893
29,1,73,73,73
29,2,71,69,142
29,3,72,71,213
29,4,82,79,292
29,5,79,75,367
29,6,77,71,438
29,7,86,83,521
29,8,85,79,600
29,9,87,81,681
29,10,88,79,760
29,11,85,77,837
29,12,83,73,910
29,13,93,82,992
29,14,81,73,1065
29,15,81,68,1133
29,16,72,66,1199
29,17,83,68,1267
29,18,87,83,1350
29,19,90,76,1426
29,20,84,74,1500
29,21,89,76,1576
29,22,87,77,1653
29,23,86,73,1726
29,24,87,74,1800
29,25,85,74,1874
30,1,75,75,75
30,2,74,70,145
30,3,79,75,220
30,4,78,74,294
30,5,80,75,369
30,6,84,75,444
30,7,84,75,519
30,8,84,78,597
30,9,81,77,674
30,10,82,71,745
30,11,85,79,824
30,12,91,80,904
30,13,83,74,978
30,14,77,66,1044
30,15,89,75,1119
30,16,85,77,1196
30,17,84,73,1269
30,18,85,77,1346
30,19,85,76,1422
30,20,87,75,1497
30,21,89,70,1567
30,22,95,80,1647
30,23,85,69,1716
30,24,84,74,1790
30,25,87,73,1863
31,1,84,84,84
31,2,73,71,155
31,3,88,82,237
31,4,86,82,319
31,5,82,74,393
31,6,86,83,476
31,7,83,77,553
31,8,81,75,628
31,9,89,79,707
31,10,85,77,784
31,11,89,79,863
31,12,87,79,942
31,13,84,78,1020
31,14,93,82,1102
31,15,89,75,1177
31,16,87,75,1252
31,17,88,74,1326
31,18,91,82,1408
31,19,88,74,1482
31,20,93,83,1565
31,21,80,66,1631
31,22,88,77,1708
31,23,88,75,1783
31,24,87,73,1856
31,25,92,79,1935
32,1,83,83,83
32,2,72,69,152
32,3,81,79,231
32,4,82,80,311
32,5,77,70,381
32,6,79,73,454
32,7,78,69,523
32,8,91,86,609
32,9,80,75,684
32,10,84,77,761
32,11,79,67,828
32,12,83,70,898
32,13,86,75,973
32,14,81,75,1048
32,15,85,76,1124
32,16,88,75,1199
32,17,83,73,1272
32,18,75,63,1335
32,19,84,68,1403
32,20,84,75,1478
32,21,85,75,1553
32,22,91,76,1629
32,23,88,75,1704
32,24,87,79,1783
32,25,81,72,1855
33,1,79,79,79
33,2,69,67,146
33,3,74,71,217
33,4,80,75,292
33,5,81,77,369
33,6,88,84,453
33,7,80,74,527
33,8,78,71,598
33,9,78,71,669
33,10,85,80,749
33,11,81,74,823
33,12,77,67,890
33,13,76,62,952
33,14,85,72,1024
33,15,81,76,1100
33,16,79,70,1170
33,17,87,80,1250
33,18,90,78,1328
33,19,89,76,1404
33,20,91,78,1482
33,21,79,67,1549
33,22,87,71,1620
33,23,88,80,1700
33,24,92,79,1779
33,25,87,73,1852
34,1,79,79,79
34,2,74,72,151
34,3,73,71,222
34,4,78,69,291
34,5,82,78,369
34,6,84,80,449
34,7,82,76,525
34,8,83,80,605
34,9,85,79,684
34,10,79,68,752
34,11,89,77,829
34,12,84,77,906
34,13,85,73,979
34,14,81,73,1052
34,15,88,80,1132
34,16,73,59,1191
34,17,76,68,1259
34,18,84,72,1331
34,19,93,85,1416
34,20,85,75,1491
34,21,85,73,1564
34,22,87,69,1633
34,23,75,66,1699
34,24,82,73,1772
34,25,85,71,1843
35,1,72,72,72
35,2,83,81,153
35,3,75,73,226
35,4,76,73,299
35,5,77,73,372
35,6,81,77,449
35,7,81,75,524
35,8,80,70,594
35,9,83,77,671
35,10,80,77,748
35,11,83,76,824
35,12,83,72,896
35,13,82,76,972
35,14,74,67,1039
35,15,85,75,1114
35,16,86,74,1188
35,17,81,67,1255
35,18,84,71,1326
35,19,77,66,1392
35,20,82,64,1456
35,21,83,72,1528
35,22,88,75,1603
35,23,92,84,1687
35,24,82,68,1755
35,25,87,76,1831
36,1,88,88,88
36,2,81,80,168
36,3,88,86,254
36,4,84,82,336
36,5,84,79,415
36,6,82,75,490
36,7,91,89,579
36,8,84,79,658
36,9,84,78,736
36,10,83,72,808
36,11,88,82,890
36,12,84,75,965
36,13,87,81,1046
36,14,96,90,1136
36,15,87,80,1216
36,16,88,79,1295
36,17,92,82,1377
36,18,93,83,1460
36,19,90,77,1537
36,20,87,78,1615
36,21,89,82,1697
36,22,92,82,1779
36,23,88,79,1858
36,24,90,77,1935
36,25,80,70,2005
37,1,82,82,82
37,2,83,81,163
37,3,86,83,246
37,4,87,82,328
37,5,76,72,400
37,6,89,83,483
37,7,85,76,559
37,8,85,79,638
37,9,89,73,711
37,10,89,81,792
37,11,82,78,870
37,12,93,85,955
37,13,85,74,1029
37,14,88,79,1108
37,15,88,81,1189
37,16,86,77,1266
37,17,82,63,1329
37,18,82,67,1396
37,19,88,78,1474
37,20,80,68,1542
37,21,95,83,1625
37,22,83,63,1688
37,23,82,68,1756
37,24,84,74,1830
37,25,85,73,1903
38,1,75,75,75
38,2,82,81,156
38,3,86,81,237
38,4,89,85,322
38,5,84,79,401
38,6,89,81,482
38,7,85,82,564
38,8,86,77,641
38,9,92,86,727
38,10,79,71,798
38,11,85,77,875
38,12,82,79,954
38,13,87,77,1031
38,14,87,80,1111
38,15,88,81,1192
38,16,82,73,1265
38,17,89,79,1344
38,18,89,79,1423
38,19,86,78,1501
38,20,89,74,1575
38,21,88,77,1652
38,22,81,71,1723
38,23,88,71,1794
38,24,92,81,1875
38,25,93,79,1954
39,1,84,84,84
39,2,81,80,164
39,3,81,80,244
39,4,74,71,315
39,5,89,85,400
39,6,87,84,484
39,7,83,76,560
39,8,75,69,629
39,9,86,80,709
39,10,82,76,785
39,11,94,86,871
39,12,84,73,944
39,13,87,74,1018
39,14,86,78,1096
39,15,90,83,1179
39,16,91,84,1263
39,17,84,75,1338
39,18,87,74,1412
39,19,90,78,1490
39,20,89,76,1566
39,21,91,77,1643
39,22,93,82,1725
39,23,93,81,1806
39,24,91,79,1885
39,25,93,84,1969
40,1,85,85,85
40,2,82,80,165
40,3,89,87,252
40,4,89,86,338
40,5,81,77,415
40,6,89,85,500
40,7,88,82,582
40,8,84,79,661
40,9,88,84,745
40,10,87,79,824
40,11,84,80,904
40,12,85,76,980
40,13,89,83,1063
40,14,87,81,1144
40,15,97,84,1228
40,16,90,78,1306
40,17,87,80,1386
40,18,80,73,1459
40,19,88,73,1532
40,20,88,76,1608
40,21,88,79,1687
40,22,92,79,1766
40,23,89,76,1842
40,24,91,70,1912
40,25,81,67,1979
41,1,88,88,88
41,2,88,87,175
41,3,82,80,255
41,4,86,82,337
41,5,82,74,411
41,6,89,87,498
41,7,82,75,573
41,8,90,83,656
41,9,87,74,730
41,10,81,75,805
41,11,89,80,885
41,12,87,77,962
41,13,89,81,1043
41,14,90,79,1122
41,15,91,83,1205
41,16,88,78,1283
41,17,96,87,1370
41,18,94,85,1455
41,19,87,77,1532
41,20,90,82,1614
41,21,85,75,1689
41,22,90,80,1769
41,23,87,76,1845
41,24,92,76,1921
41,25,92,76,1997
42,1,88,88,88
42,2,83,82,170
42,3,83,80,250
42,4,88,86,336
42,5,82,81,417
42,6,84,78,495
42,7,87,82,577
42,8,89,84,661
42,9,90,87,748
42,10,84,76,824
42,11,86,82,906
42,12,88,80,986
42,13,88,79,1065
42,14,94,84,1149
42,15,86,77,1226
42,16,86,75,1301
42,17,89,82,1383
42,18,87,76,1459
42,19,90,81,1540
42,20,86,73,1613
42,21,91,71,1684
42,22,87,76,1760
42,23,87,71,1831
42,24,91,76,1907
42,25,89,73,1980
43,1,79,79,79
43,2,84,83,162
43,3,82,80,242
43,4,91,88,330
43,5,85,82,412
43,6,87,84,496
43,7,92,86,582
43,8,93,87,669
43,9,88,80,749
43,10,88,83,832
43,11,88,80,912
43,12,91,84,996
43,13,89,83,1079
43,14,82,77,1156
43,15,93,86,1242
43,16,84,76,1318
43,17,88,79,1397
43,18,85,76,1473
43,19,89,82,1555
43,20,88,80,1635
43,21,91,80,1715
43,22,90,76,1791
43,23,85,73,1864
43,24,87,72,1936
43,25,85,77,2013
44,1,90,90,90
44,2,83,80,170
44,3,89,85,255
44,4,88,84,339
44,5,90,88,427
44,6,91,88,515
44,7,88,84,599
44,8,85,79,678
44,9,89,82,760
44,10,82,78,838
44,11,89,80,918
44,12,87,79,997
44,13,90,82,1079
44,14,91,85,1164
44,15,80,69,1233
44,16,93,85,1318
44,17,86,76,1394
44,18,90,81,1475
44,19,92,83,1558
44,20,90,83,1641
44,21,88,83,1724
44,22,93,85,1809
44,23,91,80,1889
44,24,95,85,1974
44,25,89,82,2056
45,1,88,88,88
45,2,84,82,170
45,3,82,78,248
45,4,87,85,333
45,5,87,85,418
45,6,86,84,502
45,7,86,82,584
45,8,92,83,667
45,9,84,79,746
45,10,86,81,827
45,11,83,79,906
45,12,87,79,985
45,13,89,79,1064
45,14,87,79,1143
45,15,83,76,1219
45,16,83,72,1291
45,17,93,83,1374
45,18,89,79,1453
45,19,92,77,1530
45,20,88,80,1610
45,21,93,79,1689
45,22,87,78,1767
45,23,90,74,1841
45,24,91,80,1921
45,25,91,81,2002
46,1,81,81,81
46,2,81,79,160
46,3,79,75,235
46,4,84,81,316
46,5,85,80,396
46,6,79,74,470
46,7,82,77,547
46,8,81,71,618
46,9,90,81,699
46,10,88,81,780
46,11,80,72,852
46,12,88,81,933
46,13,81,74,1007
46,14,96,87,1094
46,15,81,72,1166
46,16,85,76,1242
46,17,93,84,1326
46,18,86,78,1404
46,19,81,69,1473
46,20,83,68,1541
46,21,85,72,1613
46,22,89,76,1689
46,23,84,67,1756
46,24,83,72,1828
46,25,89,78,1906
47,1,79,79,79
47,2,81,80,159
47,3,87,85,244
47,4,81,80,324
47,5,85,80,404
47,6,78,75,479
47,7,83,79,558
47,8,83,79,637
47,9,78,74,711
47,10,87,83,794
47,11,91,87,881
47,12,86,80,961
47,13,85,77,1038
47,14,92,85,1123
47,15,83,71,1194
47,16,93,83,1277
47,17,77,69,1346
47,18,89,82,1428
47,19,87,84,1512
47,20,87,76,1588
47,21,88,75,1663
47,22,88,82,1745
47,23,89,80,1825
47,24,92,84,1909
47,25,96,84,1993
48,1,85,85,85
48,2,86,85,170
48,3,85,83,253
48,4,81,78,331
48,5,79,72,403
48,6,81,75,478
48,7,86,84,562
48,8,86,78,640
48,9,86,74,714
48,10,84,75,789
48,11,88,79,868
48,12,92,84,952
48,13,83,75,1027
48,14,86,75,1102
48,15,91,75,1177
48,16,87,77,1254
48,17,88,80,1334
48,18,87,71,1405
48,19,87,79,1484
48,20,84,66,1550
48,21,91,76,1626
48,22,85,73,1699
48,23,87,76,1775
48,24,93,81,1856
48,25,91,81,1937
49,1,91,91,91
49,2,92,88,179
49,3,86,85,264
49,4,93,89,353
49,5,86,80,433
49,6,77,75,508
49,7,80,74,582
49,8,92,85,667
49,9,84,79,746
49,10,87,82,828
49,11,90,84,912
49,12,84,77,989
49,13,83,75,1064
49,14,81,74,1138
49,15,88,80,1218
49,16,89,79,1297
49,17,87,83,1380
49,18,90,82,1462
49,19,92,84,1546
49,20,91,79,1625
49,21,90,79,1704
49,22,92,79,1783
49,23,91,85,1868
49,24,78,69,1937
49,25,91,75,2012
50,1,84,84,84
50,2,85,84,168
50,3,80,78,246
50,4,90,86,332
50,5,96,89,421
50,6,91,85,506
50,7,86,81,587
50,8,89,79,666
50,9,84,76,742
50,10,88,83,825
50,11,90,80,905
50,12,90,81,986
50,13,89,77,1063
50,14,82,71,1134
50,15,83,78,1212
50,16,90,82,1294
50,17,92,81,1375
50,18,86,73,1448
50,19,90,83,1531
50,20,89,77,1608
50,21,86,78,1686
50,22,85,73,1759
50,23,91,81,1840
50,24,89,79,1919
50,25,85,79,1998
